author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,sarkastik,cleaned_comment,,sentimen_relabel
@AhmadjuanSaputra-y1l2g,Ada sabotase yang ngga senang sama pemerintah,326,https://youtu.be/JbpaZCEwUu4?si=m5IgPNT3HjSJ0kMa,0,6.000 Anak Keracunan MBG: Salah Tata Kelola atau Sabotase? | LIPSUS,comment,unknown_video,0,FALSE,sabotase ngga senang pemerintah,,negatif
@putraaditya8094,"INGET GA KASUS KEMATIAN PETUGAS PEMILU 2019 LEBIH DARI 500 ORANG, MENURUT KALIAN KENAPA, APA KALIAN PERCAYA MEREKA KARNA KELELAHAN ATAU  KALIAN YAKIN MEREKA DI RACUN",326,https://youtu.be/JbpaZCEwUu4?si=m5IgPNT3HjSJ0kMa,0,6.000 Anak Keracunan MBG: Salah Tata Kelola atau Sabotase? | LIPSUS,comment,unknown_video,0,FALSE,inget ga kematian petugas pemilu orang percaya karna kelelahan racun,,negatif
@mafthuhatuldiankhoiriyah2333,Semua orang tua wali murid wajib suruh anak anak nya jgn makan masakan MBG.,326,https://youtu.be/JbpaZCEwUu4?si=m5IgPNT3HjSJ0kMa,0,6.000 Anak Keracunan MBG: Salah Tata Kelola atau Sabotase? | LIPSUS,comment,unknown_video,2,FALSE,orang tua wali murid wajib suruh anak anak nya jgn makan masakan mbg,,netral
@soeyitno7988,"Semua saling lempar tanggung jawab bila terjadi masalah .yg jelas harus ada evaluasi menyeluruh dan perencanaan yg matang sejak dari dana ,prlaksana, penyelenggara dapur. Jangan saling lempar tanggung jawab",326,https://youtu.be/JbpaZCEwUu4?si=m5IgPNT3HjSJ0kMa,0,6.000 Anak Keracunan MBG: Salah Tata Kelola atau Sabotase? | LIPSUS,comment,unknown_video,0,FALSE,lempar tanggung yg evaluasi perencanaan yg matang dana prlaksana penyelenggara dapur jangan lempar tanggung,,negatif
@daboyfebri,"kalau ibu ibu masak sudah tidak di ragukan lagi, yg perlu di perhatikan itu saat penyajian makanan masih panas terus di tutup. mau hangat malah racun",326,https://youtu.be/JbpaZCEwUu4?si=m5IgPNT3HjSJ0kMa,0,6.000 Anak Keracunan MBG: Salah Tata Kelola atau Sabotase? | LIPSUS,comment,unknown_video,0,FALSE,masak tidak ragukan yg perhatikan penyajian makanan panas tutup hangat racun,,negatif
@BimaCakra-o5b,"Udahlah org tua se Indonesia Harus sadar ,,jika politik Indonesia bukan baik2 aja ,ni semua ada unsur politik ,serupa vaksin covit 19 & vaksin TBC ,cumak sekarang melalui MBG 😮",326,https://youtu.be/JbpaZCEwUu4?si=m5IgPNT3HjSJ0kMa,0,6.000 Anak Keracunan MBG: Salah Tata Kelola atau Sabotase? | LIPSUS,comment,unknown_video,0,FALSE,udahlah org tua indonesia sadar politik indonesia bukan aja ni unsur politik vaksin covit vaksin tbc cumak mbg,,positif
@rusdiantorusdi9948,Sdh jelas MBG jd salah satu target korupsi 😂😂😂,326,https://youtu.be/JbpaZCEwUu4?si=m5IgPNT3HjSJ0kMa,0,6.000 Anak Keracunan MBG: Salah Tata Kelola atau Sabotase? | LIPSUS,comment,unknown_video,0,FALSE,sdh mbg jd salah target korupsi,,negatif
@kasuna6276,Setuju dihentikan saja mbg itu karena membuat banyak orang tua cemas tiap hari karena takut anaknya keracunan mbg. Juga membuat pemborosan anggaran negara. Buatlah anggaran negara untuk yang lebih bermanfaat bagi rakyat banyak yang tidak membuat kecemasan banyak rakyat contohnya untuk subsidi kebutuhan pokok rakyat,985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,setuju dihentikan mbg orang tua cemas takut anaknya keracunan mbg pemborosan anggaran negara buatlah anggaran negara bermanfaat rakyat tidak kecemasan rakyat contohnya subsidi kebutuhan pokok rakyat,,positif
@Radian-k1l,"Kalau uda meninggal paling dibilang sabotaselah, politiklah, tidak mendorong programlah, pening kita...kita uda lama jadi bangsa indonesia, yang ilmuah ajalah, seperti pidato pak presiden...",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,uda meninggal dibilang sabotaselah politiklah tidak mendorong programlah pening uda bangsa indonesia ilmuah ajalah pidato presiden,,negatif
@Radian-k1l,"ya, ngak usah heran kalau ada orang keracunan bisa meninggal, yang kita heran kalau ada orang makan gizi terus meninggal. cam mana pulak, kok heran...",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,ya ngak heran orang keracunan meninggal heran orang makan gizi meninggal cam pulak heran,,negatif
@Kontenliar,Kematian itu udah di tuliskan sama Allah harinya tanggalnya....ga ada yg bisa menghalanginya...,985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,kematian udah tuliskan allah harinya tanggalnya ga yg menghalanginya,,negatif
@martinakurnia108,Ga kapok jg pak presiden ini. Lama2 anak2 malas sekolah kl dipaksa makan MBG pak.,985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,ga kapok jg presiden anak malas sekolah kl dipaksa makan mbg,,negatif
@juljuljulj,Negara melakukan percobaan genosida,985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,negara percobaan genosida,,negatif
@AsepKhan-c6e,Menakutkan euy,985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,menakutkan euy,,netral
@ulionoprawira5218,Waduh ITU perlu di selidiki... pasti  mbg,985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,selidiki mbg,,netral
@MarsudiMarsudi-r2g,"Masyarakat thunya apa?makanan gratis?silahkan bagi yg suka gratis,innaillahi.sukurin tahunya enak,harap tahu itu racun.",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,masyarakat thunya makanan gratis silahkan yg suka gratis innaillahi sukurin tahunya enak harap racun,,negatif
@SunarnoNarno-n1b,mbg binuh anak sekolah.jelas nyta korban jiwa.ada pihak yg ngeles bukan mbg penyebabnya.morak busuk.,985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,mbg binuh anak sekolah nyta korban jiwa yg ngeles bukan mbg penyebabnya morak busuk,,netral
@loveandnature-h1m,"Hayo Prabowo Gibran teruskan
Baru satu yang meninggal...
Anggap aja ternak burayak ikan.. pasti banyak yang mati kan...
Keluarga pasien pasrah lah.. investigasi anak sekolah apa bisa di jamin benar...
Kematian diplomat aja bisa di rekayasa ..
Terusin aja biar makin banyak anak indonesia mati",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,hayo prabowo gibran teruskan meninggal anggap aja ternak burayak ikan mati keluarga pasien pasrah investigasi anak sekolah jamin kematian diplomat aja rekayasa terusin aja biar anak indonesia mati,,negatif
@blankspot5199,"BUKAN SABOTASE POLITIK.
Kasusnya emang pure kesalahan pihak dapur/org yang hobi ngambil untung banyak,hobi potong anggaran sana sini. Pasti taulah bahan masakan ada yg bagus ada yg ngga dan ada yang di campur (segar&busuk) dengan harga murah dan dapat banyak.",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,bukan sabotase politik kasusnya emang pure kesalahan dapur org hobi ngambil untung hobi potong anggaran taulah bahan masakan yg bagus yg ngga campur harga murah,,positif
@acil1710,"Astaghfirullah....apa cm aku aja yg 
denger berita ini ngeri bngt....wajib dihentikan MBG mah, sia² masak klo gk ada murid yg mau nyantap...",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,astaghfirullah cm aja yg denger berita ngeri bngt wajib dihentikan mbg mah sia² masak klo gk murid yg nyantap,,netral
@ahmadzamroni354,"Harusnya ortunya minta ganti rugi sama pemerintah, beh bodoh kali",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,ortunya ganti rugi pemerintah beh bodoh kali,,negatif
@ahmadzamroni354,"Wah pantes makan 2 porsi, siapa tau nih anak alergi sesuatu termasuk campuran MBG dan obat warung yg dia minum menyebabkan meninggal",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,pantes makan porsi tau nih anak alergi campuran mbg obat warung yg minum menyebabkan meninggal,,negatif
@putraaditya8094,"INGET GA KASUS KEMATIAN PETUGAS PEMILU 2019 LEBIH DARI 500 ORANG, MENURUT KALIAN KENAPA, APA KALIAN PERCAYA MEREKA KARNA KELELAHAN ATAU  KALIAN YAKIN MEREKA DI RACUN",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,inget ga kematian petugas pemilu orang percaya karna kelelahan racun,,negatif
@travelingexotics,"mungkin juga karena bahan kimia pengawet bahan makanan yang berlebihan, tapi ditutupi? kan ditemukan zat kimia Nitrit, tapi kadarnya seberapa gak dijelasin, lagipuka gejala2nya yang keracunan itu, seperti ciri2 keracunan zat kimia, bukan karena ciri2 keracunan bakteri. di Semarang, Ungaran, ada ortu yang mau menuntut ke yang bertanggungjawab, karena anaknya keracunan parah sampai di bawa ke rumah sakit",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,bahan kimia pengawet bahan makanan ditutupi ditemukan zat kimia nitrit kadarnya gak dijelasin lagipuka gejalanya keracunan ciri keracunan zat kimia bukan ciri keracunan bakteri semarang ungaran ortu menuntut bertanggungjawab anaknya keracunan parah bawa rumah sakit,,negatif
@YusufSupriatna-t8v,Ini berita bagus dan menyenangkan penyedia MBG.,985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,berita bagus menyenangkan penyedia mbg,,positif
@euis2811,"Sudahlah STOP saja.....cari alternatif bantuan pangan siswa, itupun untuk yg dikategorikan tidak atau kurang mampu...mengolah makanan  ribuan porsi, dikejar waktu dg SDM    tdk terlatih seperti inilah yg terjadi...",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,stop cari alternatif bantuan pangan siswa itupun yg dikategorikan tidak mengolah makanan ribuan porsi dikejar dg sdm tdk terlatih yg,,negatif
@FathurRahman-gh4xl,"STOOOPP MBG HANYA PROYEK BAGI"".... FOKUS KE PENDIDIKAN BUKAN KE MAKAN MAKAN!!!!!  SADARRRRRR",985,https://youtu.be/YqAkLvVvOTg?si=V_eCIP5ISgD3G7Pu,0,"Lima Hari Usai Konsumsi MBG, Siswa Bandung Barat Meninggal",comment,unknown_video,0,FALSE,stopp mbg proyek fokus pendidikan bukan makan makan sadar,,netral
@Leon_Fson,"MBG 💭...
belom ada laporan keracunan...
tapi udah ada berita nya  keracunan❓
🤔' jelas gk ada laporan nya lah
laporan awal hrs dr guru, kepsek, dispend...
berita ini mgkn hasil laporan orang tua ke media...
laporan dr sekolah 🏫 belom ada ❓
jelas gk ada, & gk mungkin 🤭
karna mereka ketakutan, semua pihak sekolah akan terllibat.
tidak mau sekolah panutan mereka hancur akreditas nya gara"" MBG...

usut terus media sosial
sampai berita acara resmi nya. 👍🏻

MBG ini unsur lahan korup
baik dr penyelenggara, panitia, ketringan, & sampai sekolah mungkin.. 
- terutama porsi porsi standar food 🍽 MBG bisa di sulap harga lbh miring...
- kebersihan & kesehatan tentu lama lama makin lalai..
- porsi tempe tahu rasa karet kayu lama lama bisa mengganggu pencernaan murid..
jelas sudah jauh dr istilah makan bergizi..
- terkahir ❓ di lihat dr menu food MBG yah... 
lebih bersyukur hidangan LAPAS ketimbang hidangan MBG.

mana gk keracunan  murid murid
harus nya bergizi
malah kekurangan gizi. 

yah tidak menjelek kan pemerintah
semoga penjelasan saya salah soal MBG
MBG sudah benar selama ini.",1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,mbg belom laporan keracunan udah berita nya keracunan gk laporan nya laporan hrs dr guru kepsek dispend berita mgkn hasil laporan orang tua media laporan dr sekolah belom gk gk karna ketakutan sekolah terllibat tidak sekolah panutan hancur akreditas nya gara mbg usut media sosial berita acara resmi nya mbg unsur lahan korup dr penyelenggara panitia ketringan sekolah porsi porsi standar food mbg sulap harga lbh miring kebersihan kesehatan lalai porsi tempe karet kayu mengganggu pencernaan murid dr istilah makan bergizi terkahir lihat dr menu food mbg yah bersyukur hidangan lapas ketimbang hidangan mbg gk keracunan murid murid nya bergizi kekurangan gizi yah tidak menjelek pemerintah semoga penjelasan salah mbg mbg,,negatif
@muhammadyamin8233,Ayam petelur yang baru disuntik tidak layak dikonsumsi lanjut dijual ke pasar ayam... dan dijadikan menu MBG kemungkinan besar ini dapat terjadi sehingga menjadi salah satu faktor keracunan makanan,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,ayam petelur disuntik tidak layak dikonsumsi dijual pasar ayam dijadikan menu mbg salah faktor keracunan makanan,,negatif
@karyonoo,Cobalah sebelum di bagikan ke anak anak siswa makanan itu harus di cobain dulu oleh yang orang orang panitia yang menyediakan makanan mbg dan setelah itu siapa saja yang membagikan nya biar tahu asal usulnya,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,cobalah bagikan anak anak siswa makanan cobain orang orang panitia menyediakan makanan mbg membagikan nya biar usulnya,,netral
@ratnawidia3406,"Kenapa gak sistem seperti anak TK makanan MBG nya diroling, wali murid yg bikin. Jika dikelas ad 30 anak berarti setiap bulan dpaat jatah satu kali bikin mbg buat sekelas",1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,gak sistem anak tk makanan mbg nya diroling wali murid yg bikin dikelas ad anak dpaat jatah kali bikin mbg sekelas,,negatif
@musafir_123-xxl,Uangx kasi ke orang tua aja . Biar terjamin kualitas makananx. Kasi mamax aja❤,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,uangx kasi orang tua aja biar terjamin kualitas makananx kasi mamax aja,,netral
@AriyoSupriyo,Mbg tidak berjalan sangat tidak efektif,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,mbg tidak berjalan tidak efektif,,negatif
@Mutiazahra19,Program gak bermutu bubarin aja ganti yg lebih di butuhin rakyat sekolah gratis kesehatan gratis hasil alam kemenong rakyat aja di palakin contoh tu Ibrahim troure berani siap tempur pasti rakyat ngedukung,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,program gak bermutu bubarin aja ganti yg butuhin rakyat sekolah gratis kesehatan gratis hasil alam kemenong rakyat aja palakin contoh tu ibrahim troure berani tempur rakyat ngedukung,,negatif
@zitronentee,Kualitas pejabat boomer koq ya kayak gini....,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,kualitas pejabat boomer koq ya kayak gini,,netral
@tl4024,"MBG Makanan Bergizi Gratis ❎
MBG Makanan Beracun Gratis ☑️",1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,mbg makanan bergizi gratis mbg makanan beracun gratis,,negatif
@IanIkhsan-fv2qj,Alangkah kocaknya negri ini🤣🤣🤣🤣🤣,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,alangkah kocaknya negri,,netral
@Siti-c8f,Segera lakukan pengawasan  ketat dalam program  MBG,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,lakukan pengawasan ketat program mbg,,negatif
@penghunilangit9909,"PRABOWO HARUS SECEPATNYA GANTI KEPALA MBG, MAKANAN KOTOR MENGANDUNG BAKTERI DAN TIDAK BERKUALITAS, HANYA MENGEJAR JUMLAH SISWA. PROGRAM MBG HANYA UNTUK KALANGAN KORUPTOR KOTOR",1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,prabowo secepatnya ganti kepala mbg makanan kotor mengandung bakteri tidak berkualitas mengejar siswa program mbg kalangan koruptor kotor,,negatif
@Muchtar-z5y,"Program konyol, batalkan saja. Anak muslim sbg minoritas disuatu daerah tertentu tdk bisa makan krn bahan dan cara masaknya tdk halal.",1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,1,FALSE,program konyol batalkan anak muslim sbg minoritas disuatu daerah tdk makan krn bahan masaknya tdk halal,,negatif
@nofriadiadi2920,onde mande,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,onde mande,,netral
@masatuaian1062,"Memalukan .....!!!!  Makanan untuk anak generasi penerus bangsa tidak ada perhatian nya ,sok sok an ...... Konoha konoha Kenyangkan tuh pejabat 2 nya buncit kekenyangan 😂",1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,memalukan makanan anak generasi penerus bangsa tidak perhatian nya sok sok an konoha konoha kenyangkan tuh pejabat nya buncit kekenyangan,,negatif
@RobiBerry-d8q,"Sudahlah Prabowo hapus saja program itu,kasih saja uang 15000/hari ke orang tuanya,terlalu banyak korupsi di dalam nya,korupsi sayur,daging,ayam,dll..biarkan orang tua yang mengatur gizi anaknya,tidak ada yang lebih sayang kepada anak selain orang tuanya,niatmu baik tapi penyampaiannya melalui tangan tangan setan🙏🙏maaf jika salah bicara",1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,prabowo hapus program kasih uang orang tuanya korupsi nya korupsi sayur daging ayam dll biarkan orang tua mengatur gizi anaknya tidak sayang anak orang tuanya niatmu penyampaiannya tangan tangan setan maaf salah bicara,,negatif
@yunitafir3253,"Ygg harus diperiksa ya yyg masak biar g kurang ajar ngracun anak"",mau nya apa itu",1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,ygg diperiksa ya yyg masak biar g ajar ngracun anak nya,,negatif
@TitiSupriyati-t2z5p,Da ganti aj JD mkn gratis beracun NBG 😂😅,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,da ganti aj jd mkn gratis beracun nbg,,negatif
@trisnosumardi4110,Makanan Beracun Gratis Aroma Bau Korupsi.,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,makanan beracun gratis aroma bau korupsi,,negatif
@agusgojaliw9127,Stop!!! Dan evaluasi. Keracunan karena mbg sudah berkali-kali. Pak presiden masa gak tahu 🤔🤔🤔,1025,https://youtu.be/DhJtHuU6gsQ?si=S3A8m-RaRkTxhqKH,0,"®️🔴 UPDATE❗Keracunan Massal MBG Kini Jadi Sorotan, Media Asing Sampai Laporkan 800 Siswa Jadi Korban",comment,unknown_video,0,FALSE,stop evaluasi keracunan mbg berkali kali presiden gak,,negatif
@AbidinAbidin-e5q,"Mungkin petani sayuran terlalu banyak memakai racun, sekarang kan kata orang orang sayuran serba di racun oleh petani, betul enggak, betul enggak, betul😮😮",607,https://youtu.be/qJorkVFAo1k?si=JHajMGT5iaOZmutk,0,KPAI Desak Evaluasi Menyeluruh Program Makan Bergizi Gratis akibat Keracunan: Hentikan Sementara MBG,comment,unknown_video,0,FALSE,petani sayuran memakai racun orang orang sayuran serba racun petani,,negatif
@mustinamustina4698,"Ngak ada pengawasan,yg beli bahan bahan itu,gk layak di konsumsi,anggara dari pemerintah di korup",607,https://youtu.be/qJorkVFAo1k?si=JHajMGT5iaOZmutk,0,KPAI Desak Evaluasi Menyeluruh Program Makan Bergizi Gratis akibat Keracunan: Hentikan Sementara MBG,comment,unknown_video,0,FALSE,ngak pengawasan yg beli bahan bahan gk layak konsumsi anggara pemerintah korup,,negatif
@Allah666-wVw,"Pertanyaannya : 

Korban keracunan di sekolah tersebut beserta kawan2nya di sekolah yg sama, akan TRAUMA makan MBG lagi.... Juga berpotensi akan memicu kehati2an di sekolah lain, takut makan paket MBG..... 

Lebih baik MBG di tiadakan saja, anggaran di alihak untuk sekolah GRATIS dari TK s/d Kuliah sesuai janji Prabowo saat kampanye.",607,https://youtu.be/qJorkVFAo1k?si=JHajMGT5iaOZmutk,0,KPAI Desak Evaluasi Menyeluruh Program Makan Bergizi Gratis akibat Keracunan: Hentikan Sementara MBG,comment,unknown_video,0,FALSE,pertanyaannya korban keracunan sekolah beserta kawannya sekolah yg trauma makan mbg berpotensi memicu kehatian sekolah takut makan paket mbg mbg tiadakan anggaran alihak sekolah gratis tk s d kuliah sesuai janji prabowo kampanye,,positif
@daneayu,"Awas ya klo anak saya knapa2..tiap hari saya jaga makanannya yg fresh gak pake vetsin biar dia sehat dan cerdas ,orang lain masak seenaknya !!",607,https://youtu.be/qJorkVFAo1k?si=JHajMGT5iaOZmutk,0,KPAI Desak Evaluasi Menyeluruh Program Makan Bergizi Gratis akibat Keracunan: Hentikan Sementara MBG,comment,unknown_video,0,FALSE,awas ya klo anak knapa jaga makanannya yg fresh gak pake vetsin biar sehat cerdas orang masak,,negatif
@muhamadkabullah9004,Yang mesti dievaluasi itu yang bagian cuci omprengnya yg malas  kurang bersih...shingga menyebabkan makanan cepat basi...dan juga bakteri paling cepet jadi klw di tempat stainless gitu.. klw cuman celup angkat aj ya bgtu dah hasilnya...bnyk yg kracunan krn jorok.,607,https://youtu.be/qJorkVFAo1k?si=JHajMGT5iaOZmutk,0,KPAI Desak Evaluasi Menyeluruh Program Makan Bergizi Gratis akibat Keracunan: Hentikan Sementara MBG,comment,unknown_video,0,FALSE,mesti dievaluasi cuci omprengnya yg malas bersih shingga menyebabkan makanan cepat basi bakteri cepet klw stainless gitu klw cuman celup angkat aj ya bgtu dah hasilnya bnyk yg kracunan krn jorok,,negatif
@widodourip3738,"Bukan makan bergizi gratis ..
SURUH MAKAN TUH PRABOWO 
BIAR KENA RACUN",607,https://youtu.be/qJorkVFAo1k?si=JHajMGT5iaOZmutk,0,KPAI Desak Evaluasi Menyeluruh Program Makan Bergizi Gratis akibat Keracunan: Hentikan Sementara MBG,comment,unknown_video,1,FALSE,bukan makan bergizi gratis suruh makan tuh prabowo biar kena racun,,negatif
@widodourip3738,"MBG ADALAH 
MAKAN BERACUN GRATIS",607,https://youtu.be/qJorkVFAo1k?si=JHajMGT5iaOZmutk,0,KPAI Desak Evaluasi Menyeluruh Program Makan Bergizi Gratis akibat Keracunan: Hentikan Sementara MBG,comment,unknown_video,1,FALSE,mbg makan beracun gratis,,negatif
@Hapstagon,makan tuh MBG [Makanan Beracun Gratis],607,https://youtu.be/qJorkVFAo1k?si=JHajMGT5iaOZmutk,0,KPAI Desak Evaluasi Menyeluruh Program Makan Bergizi Gratis akibat Keracunan: Hentikan Sementara MBG,comment,unknown_video,1,FALSE,makan tuh mbg,,netral
